hostname,pl_name,pl_rade,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,is_habitable
WASP-158,WASP-158 b,11.99363,0.0517,1590.0,6350.0,1.39,1.38,0
TRAPPIST-1,TRAPPIST-1 d,0.804,0.0223,286.0,2566.0,0.1192,0.0898,1
K2-8,K2-8 c,2.41,0.0532,801.0,4870.0,0.74,0.78,0
K2-275,K2-275 b,2.24,0.04,905.0,4812.0,0.73,0.79,0
KELT-23 A,KELT-23 A b,14.829507,0.03302,1561.0,5899.0,0.996,0.944,0
K2-18,K2-18 b,2.24,0.1491,272.0,3503.0,0.394,0.413,1
WASP-144,WASP-144 b,9.52765,0.0316,1260.0,5200.0,0.81,0.81,0
Kepler-549,Kepler-549 c,2.99,0.4416,336.0,5467.0,0.856,0.839,0
Kepler-11,Kepler-11 g,3.4,0.4596,376.0,5657.0,1.046,0.921,0
Kepler-1207,Kepler-1207 b,1.53,0.1156,802.0,6102.0,1.026,1.099,0
K2-133,K2-133 e,1.73,0.1346,296.0,3655.0,0.455,0.461,1
TOI-1231,TOI-1231 b,3.65,0.1288,329.6,3553.0,0.476,0.485,0
Kepler-1129,Kepler-1129 b,3.5,0.17,667.0,5994.0,1.08,1.1,0
Kepler-178,Kepler-178 d,3.43,0.3926,408.0,5675.0,1.042,0.861,0
KOI-2513,KOI-2513.01,28.47,0.1412,758.0,6347.0,1.036,1.032,0
Kepler-106,Kepler-106 e,2.58,0.2388,538.0,5881.0,1.029,0.944,0
TOI-257,TOI-257 b,7.16253867,0.1528,1027.0,6095.0,1.867,1.407,0
Kepler-1302,Kepler-1302 b,1.48,0.0795,778.0,5330.0,0.87,0.855,0
HAT-P-52,HAT-P-52 b,11.309881,0.03694,1218.0,5131.0,0.893,0.887,0
TOI-1753,TOI-1753 b,2.47852533,0.059,1005.43,5621.0,0.9715,0.9483,0
LHS 1815,LHS 1815 b,1.088,0.0404,617.0,3643.0,0.501,0.502,0
TOI-1136,TOI-1136 c,2.76948277,0.067,965.39,5805.0,0.9573,1.0404,0
GJ 143,GJ 143 b,2.61,0.1915,422.0,4640.0,0.695,0.73,0
LHS 1478,LHS 1478 b,1.242,0.01848,595.0,3381.0,0.246,0.236,0
TOI-2583 A,TOI-2583 A b,14.4595851,0.0571,1456.0,5936.0,1.477,1.215,0
Kepler-447,Kepler-447 b,6.06,0.0704,862.0,5555.0,0.872,0.764,0
TOI-4860,TOI-4860 b,8.7,0.01808,694.0,3260.0,0.358,0.34,0
Kepler-328,Kepler-328 c,5.18,0.3526,473.0,6167.0,1.064,1.149,0
TOI-815,TOI-815 b,2.94,0.0903,686.0,4869.0,0.77,0.776,0
Kepler-121,Kepler-121 c,2.69,0.2138,430.0,5316.0,0.719,0.774,0
Kepler-206,Kepler-206 d,1.3,0.161,740.0,5986.0,1.27,1.021,0
Kepler-1790,Kepler-1790 b,2.02,0.2039,606.0,6108.0,1.03,1.132,0
Kepler-974,Kepler-974 b,1.44,0.0395,534.0,3584.0,0.45,0.464,0
Kepler-215,Kepler-215 c,1.53,0.1095,768.0,5741.0,1.008,0.813,0
K2-253,K2-253 b,12.67,0.0506,1238.0,6027.0,1.1,1.08,0
HATS-12,HATS-12 b,7.76,0.0441,1446.0,6357.0,1.17,1.16,0
HATS-60,HATS-60 b,12.923977,0.04708,1528.0,5688.0,1.46,1.097,0
HATS-65,HATS-65 b,16.824709,0.04497,1634.0,6277.0,1.31,1.257,0
TOI-5108,TOI-5108 b,6.6,0.073,1180.0,5808.0,1.29,1.1,0
Qatar-3,Qatar-3 b,12.285064,0.03783,1681.0,6007.0,1.272,1.145,0
TOI-286,TOI-286 b,1.42,0.0503,979.0,5152.0,0.78,0.832,0
HD 63433,HD 63433 d,1.073,0.0503,1040.0,5688.0,0.912,0.99,0
TOI-2141,TOI-2141 b,3.147,0.1322,728.0,5635.0,0.95,0.896,0
HAT-P-26,HAT-P-26 b,6.333,0.0479,1001.0,5079.0,0.788,0.816,0
TOI-880,TOI-880.02,2.19,0.0349,1085.0,5050.0,0.83,0.87,0
HD 28109,HD 28109 b,2.199,0.1357,881.2,6120.0,1.446,1.26,0
TOI-4791,TOI-4791 b,12.44196858,0.0555,1472.0,6058.0,1.409,1.242,0
TOI-3877,TOI-3877 b,11.67975789,0.0529,1445.0,5731.0,1.445,1.16,0
TOI-858 B,TOI-858 B b,14.06727078,0.04435,1529.0,5842.0,1.308,1.081,0
LP 714-47,LP 714-47 b,4.7,0.0417,700.0,3950.0,0.584,0.59,0
HATS-69,HATS-69 b,10.592505,0.03211,1295.7,5137.0,0.8785,0.892,0
TOI-481,TOI-481 b,11.09691,0.097,1370.0,5735.0,1.66,1.14,0
WASP-169,WASP-169 b,14.616536,0.0681,1604.0,6110.0,2.011,1.337,0
Kepler-1314,Kepler-1314 b,5.15,0.0504,625.0,4137.0,0.591,0.58,0
TOI-2989,TOI-2989 b,12.55405838,0.0384,1001.0,4672.0,0.76,0.77,0
TOI-1751,TOI-1751 b,2.9507845,0.215,651.64,5970.0,1.3137,0.9382,0
TOI-778,TOI-778 b,15.4,0.06,1561.0,6643.0,1.71,1.4,0
TOI-1269,TOI-1269 b,2.40144286,0.0496,1004.9,5499.0,0.8521,0.9027,0
TOI-3785,TOI-3785 b,5.14,0.043,582.0,3576.0,0.5,0.52,0
Kepler-1350,Kepler-1350 b,2.9,0.042,649.0,3831.0,0.62,0.5,0
Kepler-192,Kepler-192 b,2.76,0.0888,803.0,5475.0,0.982,0.947,0
HATS-29,HATS-29 b,14.022459,0.05475,1212.0,5670.0,1.073,1.032,0
HD 15906,HD 15906 c,2.93,0.141,532.0,4757.0,0.762,0.79,0
TOI-1064,TOI-1064 c,2.651,0.09429,634.0,4734.0,0.726,0.748,0
WASP-172,WASP-172 b,17.59813,0.0694,1740.0,6900.0,1.91,1.49,0
TOI-6086,TOI-6086 b,1.18,0.01541,634.0,3200.0,0.259,0.254,0
Kepler-233,Kepler-233 c,2.72,0.2884,390.0,5354.0,0.788,0.884,0
TOI-3757,TOI-3757 b,12.0,0.03845,759.0,3913.0,0.62,0.64,0
TOI-663,TOI-663 b,2.27,0.0295,674.0,3681.0,0.512,0.514,0
WASP-160 B,WASP-160 B b,12.21781,0.0452,1119.0,5298.0,0.868,0.87,0
TOI-1669,TOI-1669 c,2.2963977,0.0376,1285.16,5497.0,1.0561,0.9867,0
WASP-103,WASP-103 b,17.127,0.01985,2508.0,6110.0,1.436,1.22,0
K2-117,K2-117 c,2.06,0.0492,537.0,3778.0,0.51,0.54,0
K2-19,K2-19 c,4.86,0.0971,745.0,5430.0,0.86,0.93,0
TOI-757,TOI-757 b,2.5,0.122,641.0,5278.0,0.78,0.8,0
Kepler-1503,Kepler-1503 b,2.14,0.3753,324.0,5334.0,0.71,0.761,0
Kepler-92,Kepler-92 d,1.99,0.2801,639.0,5871.0,1.703,1.207,0
Kepler-398,Kepler-398 d,0.85,0.0626,643.0,4494.0,0.659,0.698,0
Kepler-905,Kepler-905 b,1.47,0.0581,960.0,5569.0,0.887,1.009,0
HAT-P-54,HAT-P-54 b,10.581296,0.04117,818.0,4390.0,0.617,0.645,0
TOI-1249,TOI-1249 b,3.2710301,0.109,726.89,5497.0,0.9785,1.0062,0
Kepler-784,Kepler-784 b,1.78,0.1967,688.0,5676.0,1.487,1.016,0
Kepler-1869,Kepler-1869 c,1.9,0.029,2095.0,5803.0,1.94,1.122,0
Kepler-1235,Kepler-1235 b,0.68,0.049,986.0,5492.0,0.812,0.911,0
TOI-431,TOI-431 d,3.29,0.098,633.0,4850.0,0.731,0.78,0
TOI-2095,TOI-2095 c,1.33,0.137,297.0,3759.0,0.44,0.44,1
TOI-2529,TOI-2529 b,11.54525012,0.327,636.0,5802.0,1.7,1.11,0
TOI-1064,TOI-1064 b,2.587,0.06152,784.0,4734.0,0.726,0.748,0
TOI-3807,TOI-3807 b,18.49481816,0.0421,1646.0,5772.0,1.468,1.181,0
HAT-P-58,HAT-P-58 b,14.93036229,0.04994,1622.0,6078.0,1.53,1.031,0
TOI-622,TOI-622 b,9.2362001,0.0708,1388.0,6400.0,1.415,1.313,0
TOI-3919,TOI-3919 b,12.31866979,0.0795,1198.0,6100.0,1.319,1.208,0
TOI-431,TOI-431 b,1.28,0.0113,1862.0,4850.0,0.731,0.78,0
TOI-2537,TOI-2537 b,11.25381662,0.3715,338.0,4870.0,0.771,0.771,0
WASP-73,WASP-73 b,13.002,0.05512,1790.0,6036.0,2.07,1.34,0
Kepler-1990,Kepler-1990 b,3.69,0.029,1571.0,5838.0,1.079,1.112,0
Kepler-1488,Kepler-1488 b,1.59,0.2278,594.0,6035.0,1.135,0.992,0
KELT-12,KELT-12 b,19.95202,0.06708,1800.0,6279.0,2.37,1.591,0
TOI-3688 A,TOI-3688 A b,13.08088048,0.0456,1534.0,5950.0,1.302,1.199,0
HATS-74 A,HATS-74 A b,11.56766808,0.02384,895.1,3776.9,0.5758,0.601,0
TOI-1648,TOI-1648 b,2.54,0.0694,799.0,4850.0,0.81,0.83,0
TOI-1224,TOI-1224 b,2.104,0.0355,541.0,3326.0,0.404,0.4,0
NGTS-32,NGTS-32 b,15.91675259,0.044,1750.0,5680.0,1.85,1.07,0
TOI-3364,TOI-3364 b,12.22899794,0.0675,1264.0,5706.0,1.419,1.186,0
TOI-128,TOI-128.01,2.21898,0.05381019,1344.51,6086.0,1.13,0.851969,0
TOI-2981,TOI-2981 b,13.4,0.048,1358.0,5940.0,1.08,1.03,0
TOI-815,TOI-815 c,2.62,0.193,469.0,4869.0,0.77,0.776,0
TOI-1451,TOI-1451 b,2.61143902,0.127,723.33,5801.0,1.0162,1.0022,0
TOI-1789,TOI-1789 b,16.14093221,0.04882,1927.0,5991.0,2.168,1.507,0
Kepler-218,Kepler-218 b,1.72,0.0459,1161.0,5497.0,1.052,0.983,0
Kepler-391,Kepler-391 c,2.38,0.1606,927.0,5267.0,2.555,1.315,0
HATS-45,HATS-45 b,14.414774,0.05511,1518.0,6450.0,1.315,1.272,0
TOI-1135,TOI-1135 b,9.02,0.082,1198.9,6122.0,1.16,1.125,0
TOI-712,TOI-712 d,2.474,0.3405,313.6,4622.0,0.674,0.732,1
TOI-1994,TOI-1994 b,13.67495645,0.0613,2290.0,7700.0,2.3,1.86,0
Kepler-1080,Kepler-1080 b,4.02,0.3799,562.0,6549.0,1.438,1.23,0
K2-245,K2-245 b,4.34,0.0959,923.0,5793.0,1.25,0.83,0
Kepler-219,Kepler-219 d,3.55,0.2728,598.0,5788.0,1.495,1.179,0
TRAPPIST-1,TRAPPIST-1 e,0.918,0.02817,251.3,2559.0,0.117,0.0802,1
TOI-238,TOI-238 c,2.18,0.0749,696.0,5059.0,0.733,0.79,0
NGTS-5,NGTS-5 b,12.733424,0.0382,952.0,4987.0,0.739,0.661,0
TOI-1803,TOI-1803 c,4.29,0.097,588.0,4687.0,0.715,0.756,0
Kepler-984,Kepler-984 b,3.01,0.2364,594.0,5650.0,1.341,0.948,0
TOI-1294,TOI-1294 b,10.12369881,0.051,1392.74,5718.0,1.5566,1.1578,0
Kepler-268,Kepler-268 b,2.35,0.176,707.0,6322.0,1.131,1.074,0
Kepler-194,Kepler-194 b,2.06,0.0319,1648.0,5565.0,1.439,0.989,0
Kepler-735,Kepler-735 b,2.98,0.0966,658.0,5173.0,0.803,0.905,0
Kepler-78,Kepler-78 b,1.201,0.00901,2223.0,5058.0,0.7475,0.779,0
Kepler-306,Kepler-306 b,2.01,0.053,902.0,5027.0,0.88,0.93,0
Kepler-902,Kepler-902 b,2.49,0.2281,524.0,5960.0,0.906,0.983,0
Kepler-1425,Kepler-1425 b,0.79,0.1038,676.0,5559.0,0.79,0.714,0
WASP-85 A,WASP-85 A b,13.89916,0.039,1452.0,6112.0,0.935,1.09,0
Kepler-1139,Kepler-1139 b,1.03,0.0163,1613.0,5285.0,0.78,0.875,0
Kepler-819,Kepler-819 b,2.56,0.1899,468.0,5307.0,0.76,0.83,0
K2-239,K2-239 b,1.1,0.0441,502.0,3420.0,0.36,0.4,0
Kepler-1038,Kepler-1038 b,3.27,0.515,293.0,5463.0,0.759,0.828,0
Kepler-1693,Kepler-1693 c,0.95,0.059,957.0,5693.0,0.856,0.95,0
K2-248,K2-248 b,2.57,0.0699,886.0,5528.0,0.92,0.88,0
Kepler-163,Kepler-163 b,1.04,0.076,847.0,5736.0,0.85,0.96,0
K2-154,K2-154 c,2.07,0.0677,552.0,4097.0,0.63,0.65,0
Kepler-1344,Kepler-1344 b,1.78,0.0568,1219.0,6237.0,1.116,1.069,0
Kepler-931,Kepler-931 b,3.7,0.076,1117.0,4996.0,1.95,0.917,0
Kepler-1605,Kepler-1605 b,5.18,0.4506,716.0,5447.0,4.001,1.658,0
Kepler-323,Kepler-323 b,1.7,0.0288,1915.0,6277.0,1.378,1.123,0
Kepler-370,Kepler-370 b,1.27,0.054,1040.0,5836.0,0.88,0.988,0
Kepler-808,Kepler-808 b,1.34,0.012,1461.0,4602.0,0.622,0.65,0
Kepler-1363,Kepler-1363 b,1.29,0.0363,988.0,4901.0,0.758,0.733,0
Kepler-973,Kepler-973 b,2.4,0.243,421.0,5226.0,0.81,0.777,0
Kepler-185,Kepler-185 c,1.88,0.1381,550.0,5205.0,0.792,0.815,0
Kepler-1693,Kepler-1693 b,1.12,0.1015,729.0,5693.0,0.856,0.95,0
K2-257,K2-257 b,0.83,0.0216,789.0,3725.0,0.5,0.52,0
KOI-3680,KOI-3680 b,11.49,0.5205,352.0,5705.0,1.017,0.941,0
Kepler-1361,Kepler-1361 b,1.0,0.0431,1061.0,5213.0,0.917,0.832,0
Kepler-1006,Kepler-1006 b,2.46,0.1464,791.0,6327.0,1.175,1.064,0
Kepler-300,Kepler-300 b,2.15,0.095,828.0,5993.0,0.93,1.035,0
Kepler-1713,Kepler-1713 b,1.83,0.1469,900.0,6477.0,1.459,1.3,0
Kepler-251,Kepler-251 b,1.36,0.0525,990.0,5527.0,0.866,0.841,0
Kepler-1888,Kepler-1888 b,1.13,0.1015,1011.0,5675.0,1.657,1.074,0
Kepler-46,Kepler-46 d,1.97,0.0672,845.0,5149.0,0.93,0.882,0
Kepler-1075,Kepler-1075 b,1.11,0.021,890.0,4048.0,0.522,0.546,0
K2-229,K2-229 c,2.03,0.0769,750.0,5315.0,0.79,0.87,0
Kepler-350,Kepler-350 b,1.5,0.0979,979.0,6217.0,1.247,0.997,0
Kepler-219,Kepler-219 b,2.64,0.0567,1235.0,5778.0,1.332,1.154,0
Kepler-1358,Kepler-1358 b,1.16,0.0656,826.0,5305.0,0.818,0.753,0
Kepler-1615,Kepler-1615 b,1.94,0.2595,523.0,6035.0,1.002,1.035,0
KOI-351,KOI-351 b,1.15,0.0709,1061.0,6238.0,1.054,0.967,0
Kepler-1838,Kepler-1838 b,1.14,0.1063,911.0,6006.0,1.257,1.082,0
Kepler-1933,Kepler-1933 b,2.24,0.0557,1490.0,5759.0,1.916,0.939,0
Kepler-1350,Kepler-1350 c,1.48,0.0222,730.0,3698.0,0.444,0.465,0
Kepler-850,Kepler-850 b,1.65,0.0744,996.0,6185.0,0.991,1.06,0
Kepler-1936,Kepler-1936 b,4.5,0.5548,524.0,6501.0,1.854,1.419,0
Kepler-1036,Kepler-1036 b,2.8,0.47,325.0,5590.0,0.82,0.919,0
Kepler-1593,Kepler-1593 b,1.91,0.4839,187.0,4366.0,0.455,0.495,0
Kepler-864,Kepler-864 c,1.35,0.036,1366.0,6034.0,0.95,1.05,0
Kepler-1472,Kepler-1472 b,1.81,0.2335,633.0,6425.0,1.164,1.168,0
Kepler-1102,Kepler-1102 b,3.06,0.2731,546.0,6119.0,1.119,1.027,0
Kepler-84,Kepler-84 d,1.6,0.051,1254.0,6036.0,1.131,0.987,0
K2-66,K2-66 b,2.49,0.05983,1372.0,5887.0,1.67,1.11,0
Kepler-1254,Kepler-1254 d,1.35,0.058,817.0,5130.0,0.756,0.79,0
Kepler-1969,Kepler-1969 b,1.72,0.0717,999.0,6046.0,1.007,1.111,0
WASP-178,WASP-178 b,21.74546,0.0545,2402.0,8640.0,1.801,1.93,0
Kepler-750,Kepler-750 b,4.39,0.093,1163.0,5897.0,1.86,1.204,0
Kepler-1482,Kepler-1482 b,0.83,0.0928,642.0,5356.0,0.685,0.708,0
Kepler-62,Kepler-62 d,1.91,0.117,481.0,4807.0,0.601,0.646,0
Kepler-1637,Kepler-1637 b,0.84,0.0596,1093.0,6024.0,1.009,0.756,0
Kepler-921,Kepler-921 b,2.9,0.2716,492.0,6032.0,0.929,1.014,0
TOI-2154,TOI-2154 b,16.28664896,0.0513,1580.0,6280.0,1.396,1.233,0
Kepler-229,Kepler-229 b,2.1,0.062,755.0,5099.0,0.7,0.794,0
Kepler-1444,Kepler-1444 b,1.84,0.2026,542.0,5838.0,0.897,0.992,0
Kepler-955,Kepler-955 b,3.19,0.1083,664.0,5345.0,0.86,0.802,0
Kepler-217,Kepler-217 b,1.81,0.0676,1377.0,6765.0,1.439,1.426,0
Kepler-1688,Kepler-1688 b,2.3,0.055,740.0,4797.0,0.7,0.69,0
Kepler-258,Kepler-258 b,3.1,0.097,562.0,4821.0,0.68,0.7,0
Kepler-408,Kepler-408 b,0.7,0.0366,1558.0,6104.0,1.225,1.079,0
Kepler-1070,Kepler-1070 b,1.79,0.0708,1276.0,6616.0,1.353,1.227,0
Kepler-1832,Kepler-1832 b,0.98,0.037,1021.0,5242.0,0.722,0.684,0
Kepler-857,Kepler-857 b,5.56,0.3629,370.0,5635.0,0.804,0.876,0
Kepler-1716,Kepler-1716 b,2.3,0.1855,403.0,4741.0,0.688,0.671,0
Kepler-175,Kepler-175 b,2.5,0.104,802.0,6029.0,0.95,1.045,0
Kepler-165,Kepler-165 c,2.24,0.1088,605.0,5208.0,0.755,0.733,0
Kepler-1130,Kepler-1130 c,0.66,0.0424,1086.0,5406.0,0.879,0.947,0
Kepler-320,Kepler-320 b,1.05,0.083,1001.0,6412.0,1.04,1.084,0
Kepler-1806,Kepler-1806 b,2.1,0.08,705.0,5272.0,0.74,0.84,0
Kepler-533,Kepler-533 b,8.21,0.1801,669.0,4880.0,1.741,0.956,0
Kepler-771,Kepler-771 b,1.59,0.0843,890.0,5982.0,0.96,1.047,0
Kepler-824,Kepler-824 b,1.88,0.0568,1266.0,6235.0,1.204,1.199,0
Kepler-1423,Kepler-1423 b,2.62,0.1586,741.0,5011.0,1.781,0.926,0
TOI-908,TOI-908 b,3.186,0.041657,1317.0,5626.0,1.028,0.95,0
Kepler-1552,Kepler-1552 b,2.41,0.6045,268.0,5273.0,0.801,0.861,1
Kepler-1911,Kepler-1911 b,1.45,0.067,1379.0,6237.0,1.683,1.115,0
K2-95,K2-95 b,3.88,0.0696,383.0,3548.0,0.42,0.44,0
K2-281,K2-281 b,8.18,0.0773,665.0,4812.0,0.76,0.82,0
K2-24,K2-24 b,5.83,0.1542,709.0,5743.0,1.21,1.12,0
GJ 1214,GJ 1214 b,2.733,0.01505,567.0,3101.0,0.2162,0.182,0
SPECULOOS-3,SPECULOOS-3 b,0.977,0.00733,553.0,2800.0,0.123,0.1009,0
HAT-P-45,HAT-P-45 b,15.984,0.0452,1652.0,6330.0,1.319,1.259,0
Kepler-164,Kepler-164 b,1.48,0.06,1199.0,6361.0,1.1,1.15,0
Kepler-1093,Kepler-1093 b,2.1,0.178,795.0,6456.0,1.39,1.203,0
Kepler-1727,Kepler-1727 b,2.6,0.079,756.0,5331.0,0.82,0.814,0
Kepler-933,Kepler-933 b,2.02,0.1039,610.0,5362.0,0.69,0.74,0
Kepler-1786,Kepler-1786 b,2.63,0.3656,434.0,6032.0,0.973,1.055,0
Kepler-364,Kepler-364 b,1.45,0.1812,728.0,6484.0,1.173,1.195,0
Kepler-1757,Kepler-1757 b,2.83,0.1335,549.0,5288.0,0.74,0.828,0
Kepler-1898,Kepler-1898 b,0.93,0.0522,1168.0,5702.0,1.125,0.837,0
Kepler-603,Kepler-603 b,2.75,0.1502,731.0,5751.0,1.247,1.018,0
Kepler-1047,Kepler-1047 c,0.79,0.0422,1219.0,5798.0,0.958,0.98,0
Kepler-253,Kepler-253 d,2.9,0.126,538.0,5148.0,0.71,0.808,0
Kepler-194,Kepler-194 c,2.6,0.1294,748.0,6085.0,1.005,0.962,0
Kepler-338,Kepler-338 d,2.8,0.2564,680.0,5923.0,1.735,1.142,0
Kepler-348,Kepler-348 b,1.33,0.0766,1110.0,6395.0,1.186,1.198,0
Kepler-514,Kepler-514 b,1.65,0.065,1230.0,6282.0,1.28,1.13,0
Kepler-1245,Kepler-1245 c,1.77,0.0372,1190.0,5455.0,0.909,0.795,0
Kepler-604,Kepler-604 b,2.4,0.176,641.0,6133.0,0.99,1.08,0
Kepler-1469,Kepler-1469 b,2.5,0.1464,555.0,5402.0,0.793,0.879,0
Kepler-346,Kepler-346 c,3.3,0.1658,654.0,6032.0,1.001,1.065,0
Kepler-818,Kepler-818 b,4.42,0.0886,786.0,5813.0,0.833,0.925,0
Kepler-1330,Kepler-1330 b,1.72,0.0933,814.0,5754.0,0.96,1.057,0
K2-5,K2-5 c,1.92,0.0783,511.0,4102.0,0.52,0.53,0
K2-318,K2-318 b,1.66,0.0911,456.0,3851.0,0.552,0.561,0
Kepler-682,Kepler-682 b,7.66,0.1058,753.0,5795.0,0.919,0.992,0
Kepler-967,Kepler-967 b,2.22,0.1027,638.0,5180.0,0.8,0.825,0
Kepler-1816,Kepler-1816 b,1.85,0.3671,315.0,5120.0,0.716,0.799,1
Kepler-268,Kepler-268 c,2.52,0.3835,479.0,6322.0,1.131,1.074,0
Kepler-292,Kepler-292 c,1.79,0.0457,1088.0,5513.0,0.915,0.921,0
Kepler-111,Kepler-111 c,7.52,0.7469,323.0,5906.0,1.145,1.098,0
Kepler-1125,Kepler-1125 b,1.58,0.1283,646.0,5792.0,0.819,0.899,0
Kepler-761,Kepler-761 b,2.24,0.0904,902.0,6124.0,1.007,0.959,0
Kepler-609,Kepler-609 b,2.6,0.0682,932.0,5822.0,0.898,0.994,0
Kepler-1542,Kepler-1542 d,1.03,0.0616,1111.0,5731.0,1.19,0.866,0
Kepler-223,Kepler-223 d,3.77,0.1139,762.0,5825.0,1.003,0.902,0
Kepler-1376,Kepler-1376 b,1.08,0.0598,1042.0,5914.0,0.955,1.011,0
Kepler-444,Kepler-444 f,0.51,0.0761,620.0,5032.0,0.593,0.618,0
HAT-P-49,HAT-P-49 b,15.838,0.0438,2131.0,6820.0,1.833,1.543,0
Kepler-1734,Kepler-1734 b,2.31,0.071,976.0,6050.0,0.95,1.05,0
Kepler-906,Kepler-906 b,2.4,0.245,577.0,6292.0,1.06,1.13,0
GJ 3470,GJ 3470 b,4.2,0.0348,615.0,3600.0,0.503,0.541,0
KIC 9663113,KIC 9663113 b,3.78,1.3337,232.0,6065.0,1.006,0.965,0
Kepler-1854,Kepler-1854 b,3.3,0.213,418.0,5178.0,0.713,0.814,0
Kepler-139,Kepler-139 b,2.63,0.126,758.0,5622.0,1.18,1.084,0
HD 73344,HD 73344 b,2.884,0.131,911.0,6252.6,1.22,1.2,0
Kepler-1600,Kepler-1600 b,2.96,0.9712,209.0,5119.0,0.834,0.818,0
K2-273,K2-273 b,4.42,0.0974,672.0,5200.0,0.84,0.9,0
K2-189,K2-189 b,1.52,0.0361,1197.0,5519.0,0.87,0.94,0
Kepler-83,Kepler-83 b,2.34,0.07295,460.0,3893.0,0.52,0.54,0
Kepler-1463,Kepler-1463 b,1.76,0.1694,619.0,5973.0,0.935,1.024,0
Kepler-291,Kepler-291 b,2.17,0.0469,1212.0,5993.0,0.986,1.093,0
Kepler-1209,Kepler-1209 b,1.67,0.18,755.0,6126.0,1.406,1.212,0
Kepler-601,Kepler-601 b,1.77,0.0547,836.0,5207.0,0.725,0.756,0
TOI-4443,TOI-4443.01,1.7193265,0.029962645,1638.82,5834.0,1.01733,1.049133,0
Kepler-269,Kepler-269 c,1.7,0.08,824.0,5602.0,0.89,1.04,0
Kepler-112,Kepler-112 c,2.8,0.1675,608.0,5763.0,0.957,0.766,0
Kepler-913,Kepler-913 c,3.7,0.0699,1357.0,6068.0,1.797,1.294,0
Kepler-464,Kepler-464 b,3.53,0.0765,1163.0,5858.0,1.549,1.133,0
Kepler-1359,Kepler-1359 b,4.1,0.286,391.0,4652.0,1.04,0.88,0
TOI-3235,TOI-3235 b,11.39953337,0.02709,604.0,3388.8,0.3697,0.3939,0
TOI-2641,TOI-2641 b,18.10250383,0.0607,1387.0,6100.0,1.336,1.16,0
TOI-1680,TOI-1680 b,1.466,0.03144,404.0,3225.0,0.2106,0.1798,0
Kepler-853,Kepler-853 b,1.28,0.078,1077.0,6182.0,1.22,1.21,0
TOI-4914,TOI-4914 b,12.87,0.098,894.0,5805.0,1.0,1.03,0
TOI-1823,TOI-1823 b,7.5406241,0.212,423.63,4927.0,0.8049,0.8414,0
TOI-1634,TOI-1634 b,1.79,0.01545,924.0,3550.0,0.45,0.502,0
HD 5278,HD 5278 b,2.45,0.1202,943.0,6203.0,1.194,1.126,0
TOI-480,TOI-480 b,2.85372018,0.077,1198.94,6174.0,1.4877,1.2793,0
HATS-17,HATS-17 b,8.709393,0.1308,814.0,5846.0,1.091,1.131,0
Kepler-62,Kepler-62 f,1.42,0.699,205.0,4797.0,0.653,0.637,1
TOI-2257,TOI-2257 b,2.194,0.145,256.0,3430.0,0.313,0.328,1
K2-141,K2-141 b,1.51,0.00747,2103.0,4570.0,0.681,0.708,0
HATS-49,HATS-49 b,8.574885,0.04515,834.8,4405.0,0.6977,0.7133,0
Kepler-1564,Kepler-1564 b,1.51,0.1327,635.0,5505.0,0.909,0.955,0
Kepler-366,Kepler-366 b,1.48,0.0446,1318.0,6210.0,1.033,1.093,0
WASP-91,WASP-91 b,11.54527,0.037,1160.0,4920.0,0.86,0.84,0
TOI-532,TOI-532 b,5.82,0.0296,867.0,3927.0,0.612,0.639,0
HD 2685,HD 2685 b,16.14096,0.0568,2061.0,6801.0,1.56,1.43,0
TOI-5634 A,TOI-5634 A b,10.42,0.0272,837.0,3896.0,0.54,0.556,0
TOI-904,TOI-904 c,2.167,0.312,217.26,3770.2,0.527,0.557,1
Kepler-1086,Kepler-1086 c,2.88,0.503,211.0,4243.0,0.641,0.651,0
TOI-3912,TOI-3912 b,14.28024141,0.0463,1512.0,5725.0,1.392,1.088,0
TOI-5126,TOI-5126 c,3.86,0.1439,971.0,6150.0,1.241,1.24,0
TOI-4666,TOI-4666 b,12.44196858,0.0333,713.0,3512.0,0.59,0.58,0
TOI-4794,TOI-4794 b,14.35870428,0.0492,1673.0,6390.0,1.451,1.25,0
TOI-2570,TOI-2570 b,13.64132951,0.04145,1431.0,5771.0,1.095,1.063,0
Kepler-1932,Kepler-1932 b,1.42,0.0126,2045.0,5396.0,0.93,0.978,0
TOI-4527,TOI-4527.01,0.9086617,0.008332353,1362.93,3702.0,0.485948,0.483901,0
TOI-1470,TOI-1470 c,2.47,0.106,373.0,3709.0,0.469,0.471,0
HD 73583,HD 73583 c,2.39,0.1242,498.0,4511.0,0.65,0.73,0
Kepler-58,Kepler-58 c,2.94,0.1228,799.0,6100.0,1.083,1.017,0
Kepler-119,Kepler-119 b,3.6,0.0343,1214.0,5588.0,0.832,0.914,0
TOI-530,TOI-530 b,9.30345398,0.052,565.0,3659.0,0.54,0.53,0
TOI-178,TOI-178 e,2.207,0.0783,600.0,4316.0,0.651,0.65,0
TOI-5678,TOI-5678 b,4.91,0.249,513.0,5485.0,0.938,0.905,0
TOI-2977,TOI-2977 b,13.15934334,0.03386,1544.0,5691.0,1.073,0.936,0
TOI-1438,TOI-1438 b,3.04,0.0553,971.0,5230.0,0.82,0.876,0
